sentence,category
Do you know how you always wan na go upstairs ?,QYN
Is our cabinet locked ?,QYN
Are we doing the tape ?,QYN
Did you hear that click ?,QYN
Talking about boops are we go to the race rail railway station today ?,QYN
Could I try some nuts in ?,QYN
Have you seen that woman peeping through the window ?,QYN
Can we pretend ?,QYN
Shall I bring it down ?,QYN
Is that what we 'll only have ?,QYN
Serves the robber right ?,QYN
Get what ?,QYN
See it ?,QYN
Did you find it ?,QYN
Are you going to write ?,QYN
Doing Mommy ?,QYN
Eat it ?,QYN
Come down ?,QYN
Find it ?,QYN
Do you ?,QYN
Sleep ?,QYN
Fix ?,QYN
Is that what you want ?,QYN
Do you want this ?,QYN
Would you like more grape juice ?,QYN
Are you saying Fraser ?,QYN
Are you finished with your juice ?,QYN
Did you eat it ?,QYN
Will you ask Mr Fraser if he 'd like a drink of water ?,QYN
Think she would ?,QYN
Would he like to have Eve 's hat ?,QYN
Do you want me to turn it for you ?,QYN
Want me to turn it ?,QYN
Want come up ?,QYN
Do we haf ta change your diaper ?,QYN
Can you get your chair ?,QYN
Give the man a cracker ?,QYN
Are you all done ?,QYN
Would you like a piece of apple ?,QYN
Does she like it ?,QYN
Find what ?,QYN
Do you want dolly 's shoe ?,QYN
Did you put dolly 's shoes on ?,QYN
Does it taste good ?,QYN
Change your record would you please ?,QYN
Change your record ?,QYN
Will Mommy put them in the basket ?,QYN
Could you get the other books ?,QYN
Would you bring them here please ?,QYN
Did you hit your head ?,QYN
Gon na sit down ?,QYN
Is Eve going to read ?,QYN
Did you hear the bird ?,QYN
Are you going to sit out there ?,QYN
Do you want your diaper changed ?,QYN
Change her ?,QYN
Want me to fix it ?,QYN
Would you like a cracker ?,QYN
Would you like another piece of cheese ?,QYN
Draw lady ?,QYN
Would you like more tapioca Eve ?,QYN
Would you like your milk over there ?,QYN
Do you want me to turn it ?,QYN
Carry Eve ?,QYN
Are you having bowels ?,QYN
Will we change your wet diaper ?,QYN
Want Papa change her ?,QYN
Can I buy her ?,QYN
Did you feed dolly ?,QYN
Would you come here and show Fraser your lion ?,QYN
Did you show Fraser your drum ?,QYN
Would you like to have your lunch ?,QYN
Do you wan na eat a piece of cheese right now ?,QYN
Would you like a carrot ?,QYN
Did we forget your grape juice ?,QYN
Can I have a string please ?,QYN
Can you jump in the livingroom ?,QYN
Will I fix the paper ?,QYN
Wo n't you put your arm around my neck ?,QYN
Is horsie sitting down ?,QYN
Drink of what ?,QYN
Want another piece of celery ?,QYN
Do you want one ?,QYN
Would you like that ?,QYN
Can you spell dog ?,QYN
Would you like to have your lunch my dear ?,QYN
Would you like to have some cheese too ?,QYN
Did you drop the letters ?,QYN
Put them back ?,QYN
Would you like that after your nap ?,QYN
Did you get your tablet Eve ?,QYN
Would you like to have a cracker ?,QYN
See her ?,QYN
See we made a picture see ?,QYN
Did you make a great big hole in here ?,QYN
Did you turned it ?,QYN
Are you having coffee ?,QYN
May I have coffee with Fraser ?,QYN
Had ta get your shoe caught ?,QYN
See me jump Fraser ?,QYN
See you jump ?,QYN
Could I use this one ?,QYN
Is that what you 're writing ?,QYN
Put it right in the hole see ?,QYN
Would you like to have noodle soup ?,QYN
Would you please take the pencil off the floor ?,QYN
Remember Gloria ?,QYN
Did Papa buy some vanilla ?,QYN
Did Fraser tell you you were a boy ?,QYN
Putting his head in a hole ?,QYN
Do you ?,QYN
Listen are we gon na change your diaper or what ?,QYN
Is that what 's gon na happen ?,QYN
Do you wan na wear one ?,QYN
Let 's try to be gentle with this and you know a good thing is to not touch that part right ?,QYN
Do you wan na hold that for a second while I change your diaper ?,QYN
Was mommy having a shower ?,QYN
Is mommy flying a kite ?,QYN
Is mommy cutting your hair ?,QYN
Was n't it last night when mommy was working ?,QYN
Do we put stickers on furniture I ca n't remember ?,QYN
Did you color your nails again ?,QYN
Take the sticker off ?,QYN
Does n't go on there ?,QYN
Do you think you could paint a flying head ?,QYN
Are you gon na go play in the mud ?,QYN
Do you want some beans too doggie ?,QYN
Do you know that you 're speaking very softly and and mommy can hardly hear you ?,QYN
Do you think you could help out your poor deaf mother and speak louder ?,QYN
Can we use the turtle as the turtle oven ?,QYN
Are you painting white there ?,QYN
Are you still looking for the spider ?,QYN
Should I make some more ?,QYN
Are we gon na stand in the center ?,QYN
Should we use this brush for the red one ?,QYN
Let 's share let 's share these two alright ?,QYN
Should we paint should we use the black paint then ?,QYN
Do you wan na do it or do you want me to do it ?,QYN
Do n't you think it would be nice to share ?,QYN
Can you draw mommy ?,QYN
Should we give the flying head some really black eyes here ?,QYN
Should we paint Emma first should we paint you first ?,QYN
Is the baby hiding in there ?,QYN
Do you want some ginger ?,QYN
Is your tummy hurting ?,QYN
Did you say she was a friend last do something ?,QYN
Are you gon na go to the store and buy some ?,QYN
Are you writing my name on that ?,QYN
Did you ?,QYN
Are you getting something out of there ?,QYN
Can I have that ?,QYN
Do the sidewalk chalk ?,QYN
Catch can I have ?,QYN
Does this open ?,QYN
Are they gon na drive into here ?,QYN
Are you gon na open this thing up ?,QYN
Is there a horsie in there to jump over it ?,QYN
Can I jump over ?,QYN
Can I ride on one of you ?,QYN
Do you have any cats ?,QYN
Are you whispering ?,QYN
Do you want some more more wool for the chicken ?,QYN
Are you sure you 're not gon na be too hot with the chicken blanket rooster ?,QYN
Did you wake up ?,QYN
Were you sleeping ?,QYN
Are you gon na go away in the tractor ?,QYN
Should we go to Cassadaga beach ?,QYN
Are you guys are you gon na go swimming at Cassadaga beach ?,QYN
Can you go too ?,QYN
Are you guys gon na get out and go swimming or are you just gon na stand in that basket ?,QYN
Do you wan na have a race ?,QYN
Are we gon na race to the edge of the rug ?,QYN
Are you set ?,QYN
Try to be careful okay ?,QYN
Do you wan na draw your doggie ?,QYN
Will you show that doggie to Jessica ?,QYN
Does n't he have his collar off ?,QYN
Horsie what happened ?,QYN
Do you know that your little watering trough is in the very deep green water right now ?,QYN
Did you know that ?,QYN
Do you think we should make up a story for Jessica ?,QYN
Should we open the package from Hans and Temerl ?,QYN
Is that when she was born ?,QYN
Can I do it right now ?,QYN
Remember we were going to go to that museum ?,QYN
Can I open this ?,QYN
Can I open my present ?,QYN
Should we open the game ?,QYN
Do do you not have teeth because because they all fell out because they had cavities because you did n't brush them or did you just never get teeth ?,QYN
Do I have teeth ?,QYN
Do you have the peacock ?,QYN
Should we give it a flag ?,QYN
Can we build a door out of sand ?,QYN
Wait for the um for the jellyfish right ?,QYN
Did she tape it up ?,QYN
Should we go to a museum ?,QYN
Should we go to Erie ?,QYN
Wait how about that museum with the dinosaurs ?,QYN
Remember that museum with the dinosaurs ?,QYN
Let 's go ready ?,QYN
Dig for dinosaurs ?,QYN
Should we come down here and play too ?,QYN
Should we open this daddy ?,QYN
Was it flying ?,QYN
Should we go there ?,QYN
Did you get some antelope ?,QYN
Remember he use ta be a baby ?,QYN
Do you think daddy ?,QYN
Do you think he ate some birds ?,QYN
Peed on ?,QYN
Does it still fly when it 's wet ?,QYN
Know what 's coming from something in the box ?,QYN
Could you go and get Avril another toy or so ?,QYN
Can you open it for me ?,QYN
Did you leap to a rescue ?,QYN
Can you open that ?,QYN
Do you know where some was ?,QYN
Can you open this ?,QYN
Are you gon na have a party and cake for him ?,QYN
Do you think we could be sparkly like them ?,QYN
Was n't he feeling a little sick ?,QYN
Can you make your name ?,QYN
Can you make this M ?,QYN
Wan na make an A over here ?,QYN
Do you know how to spell it ?,QYN
Do you have any elephant did you get any elephant food ?,QYN
Have you made a honey comb before ?,QYN
Did you do that here or did Jeanie you did it at Jeanie 's house ?,QYN
Making a pretty pretty big honey comb are n't I ?,QYN
See Mom ?,QYN
Are you having trouble with Avril ?,QYN
Do we haf ta get Avril off your mat ?,QYN
Are you trying to do a head stand ?,QYN
Remember where we went yesterday ?,QYN
Did you say tea ?,QYN
Do you remember the date of your birthday ?,QYN
Do you remember what month your birthday 's in ?,QYN
Did she did she make the yam frosting ?,QYN
Did ya ?,QYN
Is that what happened ?,QYN
Can you get it open ?,QYN
Does that go with the big sheep ?,QYN
Is there a mouse that goes in there ?,QYN
Is it all taped up ?,QYN
Would you like young lady in the car would you like some turkey dogs or spinach munchies ?,QYN
Do you want anything with them ketchup vinegar ?,QYN
Would you like some ?,QYN
Are you eating more popcorn missy ?,QYN
Did she bring did she bring the toy back ?,QYN
Can you read it ?,QYN
Can you help me ?,QYN
Can you say star ?,QYN
Go here ?,QYN
Turn the page ?,QYN
Do you ?,QYN
Are you hiding ?,QYN
See it ?,QYN
Turn it over ?,QYN
Can you get it ?,QYN
Does that feel good ?,QYN
Do you know what this is ?,QYN
Do you know ?,QYN
Put what ?,QYN
Can you fix it ?,QYN
Would you like to read a book ?,QYN
Can I have it ?,QYN
Do n't you think ?,QYN
Are you done ?,QYN
Can you do it ?,QYN
Can you blow ?,QYN
Can I call you back ?,QYN
Do you remember ?,QYN
It has just gone eight o'clock on Wednesday morning .,SPI
She does .,SPI
Thomas is looking at his book now .,SPI
The postman getting out of his van .,SPI
We did .,SPI
And he 's knocking on someone 's door .,SPI
It 's easier if you come on the chair .,SPI
He 's knocking on somebody else 's door .,SPI
You 're not going to sleep .,SPI
There 's nobody in is there ?,SPI
I do n't think so Thomas .,SPI
It 's the paper in the box if you listen quickly quickly .,SPI
That man in the blue car has got out .,SPI
And he 's talking to the postman because he looks like he has just come home and the parcel 's for him .,SPI
We 're just watching .,SPI
It 's you rolling round .,SPI
I think the postman is going to drive off in a few minutes in his red van .,SPI
Oh have you remembered the shopping basket will look nice on Mummy 's head as a hat ?,SPI
I 'm sure I 'm sure Mummy looks very silly .,SPI
That 's the blue car driving off .,SPI
And the postman is getting back in his van .,SPI
Where has the postman gone ?,SPI
He has gone .,SPI
Now you 're ready to play .,SPI
You sit in your chair .,SPI
And Grandma and Granddad are coming to look after you today .,SPI
I do n't know .,SPI
Dadda work .,SPI
Toast jump up .,SPI
Sue go .,SPI
Sue all done .,SPI
Where a Bow gone ?,SPI
Where she gone ?,SPI
Where has it gone ?,SPI
Where da Bow gone ?,SPI
It does n't matter .,SPI
Tea all done .,SPI
Wo Dadda work .,SPI
Spoon gone .,SPI
Dadda gone .,SPI
Where the socks a gone ?,SPI
A Bow gone .,SPI
It bumped .,SPI
Juice all done .,SPI
A banana gone .,SPI
Where has a football gone ?,SPI
Choo go .,SPI
Bear stay here .,SPI
Where the scooter gone ?,SPI
Where has a ball gone ?,SPI
Where tea gone ?,SPI
And you wash .,SPI
And there 's some bread .,SPI
I do n't think so .,SPI
A he gone .,SPI
You do .,SPI
The bubble all done .,SPI
I finish .,SPI
Oh I see .,SPI
Choos all done .,SPI
Dadda all gone .,SPI
Dadda see see .,SPI
Juice all gone .,SPI
A Dadda gone .,SPI
I 'm coming .,SPI
And what happened .,SPI
I know .,SPI
I think .,SPI
And then what happened ?,SPI
It 'll break .,SPI
There you go .,SPI
It 's broken ?,SPI
I ca n't see !,SPI
Are you going to .,SPI
You sit down .,SPI
We had .,SPI
Here you go .,SPI
The doors on the bus go open and shut .,SPI
I can see .,SPI
There 's a sandwich .,SPI
I do .,SPI
They 're coming .,SPI
And then what happens ?,SPI
Thomas eat .,SPI
Thomas doing ?,SPI
Mummy sit down ?,SPI
Mummy doing .,SPI
We went to the shop .,SPI
Dimitra doing ?,SPI
Mummy play ?,SPI
Train coming past .,SPI
They 're not going to sleep though are they ?,SPI
And then we went for a little lie by the pool .,SPI
And then we went for a walk did n't we ?,SPI
You 're not coming .,SPI
You 're staying with Nana and Granddad .,SPI
The cat has fallen off the lego train .,SPI
Bus fallen over and the train fallen over .,SPI
The bus has fallen over and the train has fallen over .,SPI
We bought .,SPI
I fell coming in the door did n't I ?,SPI
That 's the bottle we 're going to use for the milk later .,SPI
Well in that case you 've got to sit still .,SPI
Because it 's a long time since you 've eaten is n't it ?,SPI
Remember now that 's all the milk .,SPI
There 's one carton for this evening .,SPI
Because Mummy and Daddy are going .,SPI
Mummy and Daddy are going away tomorrow .,SPI
The back fell down ?,SPI
It did n't look very nice did it ?,SPI
We found out about it this morning did n't we ?,SPI
We went into Torremelenos this morning .,SPI
And we went for a drink did n't we ?,SPI
And we were talking to a man on a stall .,SPI
And he told us .,SPI
We 've been swimming again have n't we ?,SPI
Oh dear lid come off .,SPI
The lid has come off the juice .,SPI
And Granddad came in did n't he ?,SPI
Granddad came in .,SPI
Grandma has n't been swimming has she ?,SPI
She said she 's going to .,SPI
He came along did n't he ?,SPI
The back did fall down .,SPI
A back fall down .,SPI
The back did fall down did n't it ?,SPI
Because it 'll pop if it 's treated roughly .,SPI
You just stand there .,SPI
Your trains crash but it 's nothing like this is it ?,SPI
Well in a minute I think it 'll come on the news do n't you ?,SPI
And all those people walking .,SPI
And who 's arriving today in Spain ?,SPI
I 'm not sure whether it 's here she 's coming to .,SPI
We should have found out .,SPI
She 's coming with her next door neighbor also called Sue .,SPI
Where has this come from ?,SPI
I did n't check .,SPI
You tell me what 's happening .,SPI
Not a a back fall down .,SPI
Oh it has fallen down has n't it ?,SPI
A shake shake shake .,SPI
We know it 's on it 's way .,SPI
And we also learned that your little friend Laura has come with her Mum Karen .,SPI
Nana come .,SPI
Oh wait a bin bag lorry come .,SPI
Well I 'll tell you what was going on .,SPI
Ambulance is going past .,SPI
Now there 's some policemen .,SPI
Now there 's some policemen Thomas .,SPI
Karen and Laura are also staying here are n't they ?,SPI
When one of the orange lights is n't working ?,SPI
It has not come yet ?,SPI
But they 're not staying in a hotel .,SPI
Where mints gone ?,SPI
A Dimitra going backwards .,SPI
Not me changed .,SPI
Dimitra run away .,SPI
Big train going past .,SPI
A bin bag lorry come sa come back .,SPI
Thomas no come .,SPI
No Thomas broke .,SPI
Thomas broke ?,SPI
No sing broke .,SPI
No Granddad cry .,SPI
A Mummy eat .,SPI
A Thomas eat .,SPI
Where hands gone now ?,SPI
Hands bite .,SPI
Purdie not cry .,SPI
De window fall down .,SPI
Police stop .,SPI
Le bin bag lorry come .,SPI
Sausage roll fell over .,SPI
Water I think .,SPI
Oh racing car go in there .,SPI
Here you are racing car .,SPI
Where jumper gone ?,SPI
I slip slip .,SPI
Train go in there .,SPI
I slipped .,SPI
Dimitra comes .,SPI
Police car come .,SPI
Music come from ?,SPI
Purdie crying a downstairs .,SPI
Thomas cross .,SPI
Now Mummy play .,SPI
The horse is jumping too .,SPI
Oh foot left .,SPI
Jess fell over .,SPI
Big red bus comes ?,SPI
Horse eat .,SPI
Fire coming .,SPI
A policemen doing coming .,SPI
Jean fall over .,SPI
This chair open .,SPI
No people train .,SPI
People coming now .,SPI
Fire engine doing ?,SPI
Oh a bus coming .,SPI
Oh yes you have .,SPI
Where 's the bus going to ?,SPI
Oh I do n't know .,SPI
Where has that come from ?,SPI
I wan na .,SPI
He 's saying .,SPI
That can go in the bin .,SPI
The doors are opening .,SPI
There 's a rainbow .,SPI
There 's a firework .,SPI
The wheels on the bus go round and round .,SPI
I not know .,SPI
It tickles .,SPI
What have .,SPI
I did .,SPI
Where has it come from ?,SPI
Yes you do .,SPI
Where does it open ?,SPI
I hope not .,SPI
You 've had .,SPI
I need .,SPI
You cry Mum .,SPI
We 'll just see .,SPI
Course you do .,SPI
Wendy bought you this last year for your birthday did n't she ?,SPI
Oh well it 's big enough to love is n't it ?,SPI
You 're spos ta say oh no it 's beautiful Mummy .,SPI
Snake smells like some sandwiches in here ?,SPI
I think it orange juice market .,SPI
Gosh Thomas I ca n't drink out of that .,SPI
That one 's working fine .,SPI
Molly 's sitting on the fence .,SPI
Would you like to sit down please .,SPI
She just use ta sit like that .,SPI
Purdie sit in that rock a tot ?,SPI
When Mummy use ta work .,SPI
And Purdie often use ta stay in the house .,SPI
And very often she 'd go out of the house and she 'd wander round and she 'd come inside where Mummy worked and she 'd come straight into the office and jump into her special chair in the office .,SPI
Oh there 's Sue going to work .,SPI
It 's more like doing sick ?,SPI
The birds singing .,SPI
The birds are singing are they ?,SPI
Oh she has driven off .,SPI
Off she goes .,SPI
Sue and Andy left last year did n't they ?,SPI
You 're splash in there .,SPI
I do n't think it was called Gemma .,SPI
Well I think it 's a shelf for the kitchen cupboards .,SPI
Because Mummy has been looking for one for a long time .,SPI
I be playing in the shop .,SPI
Well you draw on the back of that .,SPI
I think it 's some sort of steam or condensation .,SPI
I do n't think it comes out of Sue 's back door .,SPI
Think it 's come train .,SPI
You think it 's a train ?,SPI
It looks like a hospital scene .,SPI
Oh that teddy bear 's lying down .,SPI
He must not be feeling well .,SPI
And there 's another teddy in bed with a .,SPI
But they 're in Spanish .,SPI
And there 's a big bear bear there looking after them all .,SPI
Well that looks very complicated .,SPI
But I 'm sure we 'll manage do n't you ?,SPI
And it comes out again .,SPI
A train go up a bridge .,SPI
You what you be called ?,SPI
I a train comes a go up a bridge and choo down a bridge .,SPI
It 's not it 's not closed now .,SPI
Train go up and down and fall off the bridge .,SPI
Another train go crash .,SPI
Your got in in it bed .,SPI
I I I finish .,SPI
I gone now .,SPI
A fire engine come !,SPI
Hey I wanted to draw .,SPI
The job done .,SPI
This letter 's fold up .,SPI
See what 's in there .,SPI
I bounced on her .,SPI
Here comes my potty .,SPI
Train blew .,SPI
Run away train went down the track .,SPI
I want just a minute .,SPI
He 's running .,SPI
I fall down again .,SPI
Um none left .,SPI
How you aday ?,SPI
I fall I say how you aday .,SPI
Where has it all come from ?,SPI
I said .,SPI
I do n't wan na .,SPI
She looks .,SPI
No I do n't wan na .,SPI
I wanted to play .,SPI
Wan na see what 's in .,SPI
I I want .,SPI
Say what 's in here .,SPI
I wo n't tell you .,SPI
I bet I know .,SPI
I 've got to ask you ?,SPI
I do n't think there 's anything in that box .,SPI
I do n't think there 's anything in the box .,SPI
She was coming from York to Piccadilly station .,SPI
I think it 's fine on the floor .,SPI
I do not thing that would fit in the there .,SPI
That thought it was too .,SPI
Well you can play with it .,SPI
I 'm say what 's in this box .,SPI
Say what 's in the box .,SPI
Say it 's a bike .,SPI
I bet it 's Jo Jo and Becky 's pushchair .,SPI
I bet it 's the lid of the box and the clothes airer .,SPI
I 'm going to just see if there 's any crocodiles .,SPI
No you sit in this chair .,SPI
And I 'll sit next to you .,SPI
That lady wants to get off does n't she ?,SPI
Right are we sitting comfortably ?,SPI
Where has the microphone gone ?,SPI
I hope that 's alright there .,SPI
This says the wheels on the bus go round and round .,SPI
We had been reading .,SPI
That man 's about to get on the bus .,SPI
Mummy your wan na get on this bus do you ?,SPI
And there 's a lady sitting on the bus with a canary in a cage look .,SPI
I think that gentleman with the guitar 's before me is n't he ?,SPI
Or shall I get in first ?,SPI
Up the steps I go .,SPI
Man got in there .,SPI
There 's other people queuing up for the bus look .,SPI
There 's a lady here with a baby in a sling .,SPI
Oh there 's two ladys .,SPI
Mummy you was waiting for a bus was n't you ?,SPI
Your was there say ?,SPI
Look there 's a man with a dog .,SPI
He looks as if he 's falling over .,SPI
I do n't want .,SPI
Um please can I get on a bus ?,SPI
There 's your ticket .,SPI
It 's going to Stockport .,SPI
Well it 's usually the forty two we get to Stockport is n't it ?,SPI
Now it wo n't be take long .,SPI
Just wait where my clock goes to bottom then it 's I will stop .,SPI
When your clock goes to the bottom it 'll stop ?,SPI
Where do you think the little girl 's going with the bus ?,SPI
She 's going to Stockport Cheshire .,SPI
I do n't know where she 's going .,SPI
Where you wan na go ?,SPI
I 'd like to go to the library please .,SPI
Yes I do stop at library .,SPI
You do do you ?,SPI
The people on the bus step out and in .,SPI
And she has got on the bus .,SPI
She has gone up the steps .,SPI
And he 's saying move along please .,SPI
See what 's on the next page .,SPI
We 'll see what 's on the next page .,SPI
Oh the windows on the bus slide up and down .,SPI
She has got splashed has n't she ?,SPI
It 's the windows of the bus go up and down .,SPI
All rainy got in there then swishswosh .,SPI
Ah but on this page it says the wipers on the bus go swishswishswish .,SPI
There 's your money .,SPI
Mummy you got on on then the sun shine then it started to rain .,SPI
And what happens when the sun comes out and the rain starts ?,SPI
The sun 's shining and it 's raining .,SPI
It 's going near bus driver 's nip .,SPI
The riders on the bus go bumpity bump .,SPI
The riders on the bus go .,SPI
Look that lady 's there with her baby .,SPI
She does n't look very happy .,SPI
Look what 's happening here to this man .,SPI
And one of them looks as if it has bumped out of the bag .,SPI
We 'll turn over .,SPI
Where you can get on shall we ?,SPI
You know where we go ?,SPI
No where are we going ?,SPI
Are go past your house and straight through village and we stop at sweetie shop .,SPI
Oh pretending are we ?,SPI
And there 's your change .,SPI
On I get .,SPI
That 's all I wan na know .,SPI
I not I not driving yet .,SPI
But you was crying .,SPI
I a driver said who 's this handbag .,SPI
Anybody can get on .,SPI
It flew past a book .,SPI
The driver says all on board .,SPI
Goes one two blast off .,SPI
It can fly on it 's own but it does n't fit in there .,SPI
And off he goes .,SPI
But I wo n't just wo n't tell him off we go ah .,SPI
I 'm flying over your bye .,SPI
I wan na look at I wan na look at something .,SPI
Look there 's a lorry .,SPI
There 's your parcel .,SPI
Um music have stopped .,SPI
There 's a garage .,SPI
This cut off .,SPI
But look that 's the sun .,SPI
It 's rolling so fast .,SPI
Then you can slip in .,SPI
I hope it 's not your turn again .,SPI
I show look .,SPI
I ca n't tell you about it .,SPI
I wan na hook on .,SPI
Somewhere in the bus there 's more sweeties .,SPI
I wan na sit on a stool .,SPI
This goes like this .,SPI
I choose .,SPI
Um your car does washing .,SPI
I just wan na get on with these wheels .,SPI
That 's where you could be sitting .,SPI
It has stopped at your stop Mummy .,SPI
I wan na do do .,SPI
I just have .,SPI
I will put .,SPI
But you ca n't get out .,SPI
No I want .,SPI
I wonder .,SPI
I feel cold .,SPI
You keep yawning .,SPI
You 're spos ta be going to a party are n't you ?,SPI
And then I was going to say after lunch .,SPI
We nip into Stockport .,SPI
We get off the bus at the party .,SPI
Because we ca n't really go to the party without a present .,SPI
We 're not going to go are we ?,SPI
But I do n't wan na talk now .,SPI
You do n't wan na talk ?,SPI
What difference that makes .,SPI
Your head hurts .,SPI
You do n't haf ta go to the party .,SPI
My headache 's going away .,SPI
It ca n't go away in that .,SPI
Promise this is going away .,SPI
I just feel hungry .,SPI
You feel hungry but you do n't really feel like eating .,SPI
Um I can come home if I wan na .,SPI
You 'll feel happier going out anyway .,SPI
You seem to have perked up a little now you 're not at the table .,SPI
Then I was going to suggest that we got ready for the party .,SPI
I wan na listen to the telly too .,SPI
I bet you did .,SPI
We 're not going to get very far at the moment are we ?,SPI
That 's a superb little puzzle that came in a party bag is n't it ?,SPI
Why do n't you play with it on the table ?,SPI
Thought you must be .,SPI
Because you really tucked into your drink did n't you ?,SPI
This day we 're recording today .,SPI
There 's some carrots .,SPI
It comes apart .,SPI
Because we haf ta record for an hour every day .,SPI
They try .,SPI
And Jeannine died today .,SPI
Jeannine did n't die .,SPI
And there 's your credit card .,SPI
You 're sitting on it .,SPI
Gosh no wonder you are feeling cold .,SPI
I 'm sitting on what I said .,SPI
It 's come with a stencil .,SPI
You can trace round this .,SPI
Thomas going to sit on it .,SPI
I feel like I feel like glue .,SPI
The rubber band I mean .,SPI
We could play with the railway track .,SPI
Right I 'm just looking at the date on the bread to see if it 's off .,SPI
Tell Jeannine what happened at school today .,SPI
The sunflower 's standing down .,SPI
You can wait on that platform .,SPI
You can wait on .,SPI
And I think this bit of cucumber can go off the shelf .,SPI
It 's not coming up yet is it ?,SPI
I think that 's a bit soggy .,SPI
That sounds a bit rough to me .,SPI
That does n't sound very pleasant .,SPI
Right do you wan na move to the table then ?,SPI
But it just needs .,SPI
You can just bite into it .,SPI
But there 's a big seat for Mums there .,SPI
Yes and can you go like that and Mum can look after it .,SPI
Right I 've got to go into the luggage one have I ?,SPI
Because you ca n't hear ?,SPI
Because I 'm tending .,SPI
Do you wan na come for a swim .,SPI
No you 'd better sit .,SPI
And you know there 's a big one and a little one dinosaur .,SPI
Look what 's happening to my house .,SPI
Look what 's happening to our house .,SPI
The roof come off on our house and then the glass smashes .,SPI
D do n't go on the train .,SPI
Because when you 're in my .,SPI
It 's too noisy to talk .,SPI
Inside and there 's a basket .,SPI
You can just hook onto me .,SPI
That 's the chimney that 's not fixed on .,SPI
I played you can catch you can catch I can catch .,SPI
I 'm pretending there is .,SPI
I need ta score .,SPI
And when I came off I went like that .,SPI
I do too .,SPI
This train stops beside him .,SPI
You 're sitting on the water .,SPI
Um you 've not paid without that .,SPI
You can pay .,SPI
You do you do n't need ta pay .,SPI
I will tread on their tails .,SPI
I might come upstairs actually .,SPI
I did n't ask for any coleslaw .,SPI
No no I do n't wan na .,SPI
Sorry but I need ta .,SPI
Just pretend you close chose a bit .,SPI
You can come back to me .,SPI
If you wan na because I will um all the police will say .,SPI
Bet it 's chocolate .,SPI
There 's some rice in there .,SPI
There 's a box of rice .,SPI
I 'm pretending .,SPI
Bet you did n't know the digger fitted on there .,SPI
After the little dog laughed ?,SPI
The little dog ran home .,SPI
I 'm not squeaking .,SPI
I know you 're not .,SPI
I said has it always squeaked like that ?,SPI
The other grey thing 's something to do with a space shuttle is n't it ?,SPI
That came with the space shuttle toy I think .,SPI
I know what that 's from .,SPI
Where does the rider sit ?,SPI
It move with the other bike .,SPI
So do the riders sit on the bikes Thomas ?,SPI
There 's the other bike .,SPI
There 's the rider .,SPI
Here comes the squeaks .,SPI
I was just thinking that I could do without that now .,SPI
The spiller truck has look .,SPI
It 's going broke because the battery 's worn out look .,SPI
It 's go slow .,SPI
I think it should be called a squeak van .,SPI
Red light 's come on on that camera .,SPI
Well it went red when I looked at it .,SPI
There 's some well they 're not crisps .,SPI
I 'm starving for it .,SPI
I feel hungry .,SPI
It 's just we 've had quite a busy morning have n't we ?,SPI
I 'm drinking .,SPI
Where do you tickle ?,SPI
That feel better ?,SPI
Oh my neck tickles now .,SPI
You look like the queen .,SPI
Nice to share is n't it ?,SPI
I do n't do n't does that not taste nice ?,SPI
The hula went ranned away .,SPI
I thought it would .,SPI
It is drive .,SPI
Well you do n't haf ta say silly Mummy .,SPI
And then I saw this red car being lifted on the back of a trailer .,SPI
That does n't matter does it ?,SPI
Purdie 's gone out Thomas .,SPI
Well the sun 's shining now .,SPI
Well we can pretend we 're outside .,SPI
It looked like Sylvia 's car .,SPI
She lives over there does n't she ?,SPI
Nothing happens to it .,SPI
You haf ta keep talking to me Thomas otherwise I ca n't .,SPI
I ca n't think of anybody else with a red car can you ?,SPI
But special ones do .,SPI
That 's blowing .,SPI
Anyway they do n't live over there do they ?,SPI
They live behind us .,SPI
Just gently but blowing is n't it ?,SPI
And your swing seat 's blowing .,SPI
He 's he 's a bit frightened of Snow white .,SPI
Because she turns into um um a witch .,SPI
You see from the little microphone there there 's a button ?,SPI
It says on mute .,SPI
Yeah that 's something you 're not use ta be .,SPI
Okay do you want .,SPI
He got a bit frightened .,SPI
So we did n't actually get to the end of the film I 'm afraid .,SPI
Tell me if you can hear now .,SPI
They stop Mummy sneezing and itching do n't they ?,SPI
And then will it come on out loud .,SPI
But it 's not recording .,SPI
It 's just something you should n't really do but no harm 's done by it .,SPI
So look where the video 's gone .,SPI
I wonder if they 've been put in the wrong place .,SPI
Well some grown ups when they get upstairs in the bathroom .,SPI
Ping pongs fell over .,SPI
And there 's music on at the end .,SPI
Because because he know they did .,SPI
And then pe and the ladies say ah look at his boobie .,SPI
The the timer 's nearly run out .,SPI
Look I 'll show ya .,SPI
You 're not going to a party with that .,SPI
I was I was gon na say .,SPI
I wanted um .,SPI
I wan na I wan na sit in the conservatory .,SPI
That bite really itches .,SPI
These look like they 've dropped .,SPI
Mum I wan na go to the trace train station right now .,SPI
But it she ca n't see down there .,SPI
And water swept up .,SPI
Sometimes you do .,SPI
The little ones fall off because the big ones need ta grow .,SPI
The little ones fall off so the big ones can grow .,SPI
It looks dead .,SPI
And I feel sea sick .,SPI
You do n't know because you 're not an apple .,SPI
I just had .,SPI
It goes bonk .,SPI
You guess .,SPI
Because I 'm not telling you .,SPI
